Time,Noise,Linear_Function
1,6.131464154094016,8.631464154094015
2,-4.836258013254514,-1.8362580132545139
3,0.529650067120269,4.029650067120269
4,1.7234291131543122,5.723429113154312
5,2.3488292477350448,6.848829247735045
6,-1.6223601095775917,3.377639890422408
7,-2.5797905474779017,2.9202094525220983
8,-1.0341454158292234,4.965854584170777
9,4.031395832349763,10.531395832349762
10,0.8555790943034044,7.855579094303405
11,-1.3026021658605709,6.197397834139429
12,-1.1579793744657714,6.842020625534229
13,0.26570011882740485,8.765700118827406
14,-3.6563105218457355,5.343689478154264
15,-1.9016552241989169,7.598344775801083
16,-2.135646222838316,7.864353777161684
17,4.545505424924231,15.045505424924231
18,1.3878517968357535,12.387851796835754
19,0.7229124800431497,12.22291248004315
20,-2.882357662960459,9.117642337039541
21,-1.785300940381128,10.714699059618873
22,8.455631327057423,21.455631327057425
23,1.0700532243046466,14.570053224304647
24,-1.3288300693691837,12.671169930630816
25,-2.409357823404383,12.090642176595617
26,-10.004413269448367,4.995586730551633
27,-0.9803603453050765,14.519639654694924
28,-7.621719559494311,8.378280440505689
29,-4.970905183244495,11.529094816755505
30,0.24277921755009854,17.242779217550098
31,-0.39827415455811,17.10172584544189
32,0.4018480177837635,18.401848017783763
33,-4.122720460714383,14.377279539285617
34,2.5303554347128334,21.530355434712835
35,0.8351601784150987,20.335160178415098
36,-1.7204699135779886,18.27953008642201
37,2.6535919441659304,23.15359194416593
38,-1.6511309367570979,19.3488690632429
39,0.3080609014566102,21.80806090145661
40,1.4552154034588718,23.455215403458872
41,2.650696993294569,25.15069699329457
42,-2.03167415820747,20.96832584179253
43,-4.199233582965897,19.300766417034104
44,6.978503793005869,30.97850379300587
45,-6.099265470342548,18.400734529657452
46,3.1064571391995917,28.10645713919959
47,1.2195956372791907,26.71959563727919
48,7.5248764683148535,33.52487646831485
49,2.5060973480996345,29.006097348099633
50,-0.9786608752256025,26.021339124774396
51,1.478705526029852,28.978705526029852
52,-1.5826926222609077,26.417307377739093
53,0.8510249627339033,29.351024962733902
54,-6.345075392508342,22.654924607491658
55,-3.3593063529843232,26.140693647015677
56,-1.470985642204973,28.529014357795027
57,1.4539195661263344,31.953919566126334
58,-0.2642989983862319,30.73570100161377
59,-2.090087849045854,29.409912150954145
60,7.16408241867243,39.16408241867243
61,-3.2462634762068934,29.25373652379311
62,-1.9779469871644029,31.0220530128356
63,-0.6707717404033551,32.82922825959665
64,0.9635903071753065,34.96359030717531
65,-10.472575306577534,24.027424693422468
66,2.5761081093962805,37.57610810939628
67,0.3939278482612134,35.893927848261214
68,5.228801141377163,41.22880114137716
69,-0.004655247766667148,36.495344752233336
70,-1.2332299957464636,35.76677000425354
71,-1.8786882697591412,35.62131173024086
72,0.887590127352002,38.887590127352
73,7.290479678024108,45.790479678024106
74,2.1054579112409053,41.105457911240904
75,-0.4182610417830626,39.08173895821694
76,0.19659151043740372,40.1965915104374
77,-4.878007761969218,35.621992238030785
78,-3.5632674230929497,37.43673257690705
79,-7.520904438031046,33.979095561968954
80,1.2671461363715142,43.267146136371515
81,-4.134819584724061,38.36518041527594
82,0.3097597400900183,43.309759740090016
83,3.944006646585293,47.444006646585294
84,-0.5890555780821409,43.41094442191786
85,-0.012461315232238507,44.48753868476776
86,-0.7008041894764475,44.29919581052355
87,1.0278535503294868,46.52785355032949
88,4.586698000940861,50.58669800094086
89,5.129577344662258,51.62957734466226
90,-4.554558129035749,42.44544187096425
91,-1.257233568799596,46.2427664312004
92,-0.44130222083833415,47.55869777916167
93,0.20363483941007554,48.70363483941008
94,-1.34861534531423,47.65138465468577
95,-1.2210757150760783,48.278924284923924
96,-3.1342659463796805,46.86573405362032
97,3.7128356501373956,54.21283565013739
98,0.3850537074063849,51.385053707406385
99,2.166183848129025,53.66618384812902
100,0.23303489935653382,52.23303489935653
101,1.2356699595736798,53.73566995957368
102,-2.2501781589499545,50.74982184105004
103,-0.619824925486889,52.88017507451311
104,-4.212209903624924,49.787790096375076
105,0.298260002682543,54.79826000268254
106,8.784185648280124,63.78418564828012
107,-0.046680561298719614,55.45331943870128
108,2.308050905612046,58.30805090561205
109,0.15937932888109277,56.659379328881094
110,0.2014793378666561,57.20147933786666
111,-6.995368959692389,50.504631040307615
112,2.07511221117404,60.07511221117404
113,3.6670712925005997,62.1670712925006
114,1.1046217080931253,60.10462170809313
115,0.28019986308965006,59.78019986308965
116,1.3846930495588197,61.38469304955882
117,-2.2970931899250013,58.202906810075
118,-13.434063509185576,47.56593649081442
119,-1.6547277935919336,59.84527220640807
120,5.835782308992461,67.83578230899246
121,0.7866330899489915,63.28663308994899
122,0.08193183687813504,63.081931836878134
123,-1.0994844418947605,62.40051555810524
124,1.0175945375894782,65.01759453758947
125,-1.8463796453107533,62.653620354689245
126,0.10931638368019192,65.1093163836802
127,-0.36560643629571066,65.1343935637043
128,0.21115962296575363,66.21115962296575
129,-3.0719324956955716,63.42806750430443
130,-0.1178638933825873,66.88213610661741
131,-4.221632490473595,63.278367509526404
132,0.24004015416989852,68.2400401541699
133,0.7342980472836338,69.23429804728363
134,0.6535645354198364,69.65356453541983
135,10.179184340855329,79.67918434085533
136,0.2404970984425893,70.24049709844259
137,-4.422375974415039,66.07762402558497
138,-1.0054027568133392,69.99459724318666
139,6.254209755193861,77.75420975519386
140,9.897526532280182,81.89752653228018
141,0.2677364581720571,72.76773645817205
142,-3.263759299627193,69.7362407003728
143,7.910760418473334,81.41076041847333
144,-2.56668138830043,71.43331861169958
145,-0.15782366943262838,74.34217633056737
146,0.43002350935575717,75.43002350935576
147,0.09918504184083332,75.59918504184083
148,-1.4267540056772106,74.57324599432279
149,-0.5933494868024828,75.90665051319752
150,-0.434753575770711,76.56524642422929
151,-1.5440911980433254,75.95590880195668
152,4.739735260100869,82.73973526010087
153,-2.7367800382734804,75.76321996172652
154,-0.5799355637246484,78.42006443627535
155,-4.411384528606553,75.08861547139345
156,-2.1325929676120574,77.86740703238794
157,0.9845760554180806,81.48457605541807
158,-5.72731748825482,75.27268251174517
159,-0.734855478844842,80.76514452115516
160,7.865919208559694,89.86591920855969
161,-2.4386140740441222,80.06138592595588
162,-1.7209799413832367,81.27902005861677
163,-0.6924525612091791,82.80754743879082
164,-7.951661019780162,76.04833898021984
165,2.0311803828698283,86.53118038286983
166,-2.8881435063809575,82.11185649361904
167,0.1288283524123154,85.62882835241231
168,-0.53121994864023,85.46878005135977
169,-0.4690325697934456,86.03096743020656
170,-2.785625593890127,84.21437440610987
171,-0.8126327985805136,86.68736720141949
172,-0.3985597845488885,87.6014402154511
173,-0.8232528309600675,87.67674716903993
174,-9.677614758578605,79.3223852414214
175,1.764469995124389,91.26446999512439
176,-0.9674278832678681,89.03257211673213
177,-0.27308888461084074,90.22691111538916
178,-0.16561151825519166,90.83438848174481
179,-0.09248512815787724,91.40751487184212
180,3.3428991504165673,95.34289915041657
181,-6.905640577442221,85.59435942255777
182,2.2028568216419835,95.20285682164199
183,1.2475235063316104,94.7475235063316
184,-2.069719161733387,91.93028083826661
185,0.33166005218207606,94.83166005218207
186,0.14234804483836846,95.14234804483837
187,0.6613564175975416,96.16135641759755
188,-5.3545529173056705,90.64544708269433
189,-1.6494789069953715,94.85052109300463
190,-0.9397246573069317,96.06027534269307
191,1.6120587080595719,99.11205870805958
192,-1.2625057976889795,96.73749420231103
193,1.2945147479519346,99.79451474795194
194,0.20601544415800038,99.206015444158
195,-0.30248814956960846,99.19751185043039
196,0.08144596940016874,100.08144596940016
197,-0.6357868180639262,99.86421318193608
198,1.1882819014488306,102.18828190144883
199,-0.060566241052053084,101.43943375894794
200,-4.632336740504159,97.36766325949584
