Time,Noise,Linear_Function
1,-7.851977116944964,-5.351977116944964
2,3.793547128461388,6.7935471284613875
3,4.692206289142584,8.192206289142584
4,-3.556559892155755,0.4434401078442449
5,-0.4456849897641339,4.054315010235866
6,-2.240711591490459,2.759288408509541
7,-0.13323647348121886,5.366763526518781
8,-0.5407889161978732,5.459211083802127
9,-10.016958726554932,-3.5169587265549325
10,-0.24499176004410503,6.755008239955895
11,-10.904303122296756,-3.4043031222967564
12,-6.281006527893015,1.7189934721069848
13,-2.0189431606773796,6.481056839322621
14,-6.000064564133189,2.999935435866811
15,-0.06089855209125266,9.439101447908747
16,-3.765519018231678,6.234480981768322
17,3.183897771262742,13.683897771262743
18,3.0053599651252925,14.005359965125292
19,-1.4736551251818835,10.026344874818117
20,13.21702178089088,25.21702178089088
21,1.9885294405044451,14.488529440504445
22,0.6410033596109078,13.641003359610908
23,0.1311688325040381,13.631168832504038
24,0.41316072256926606,14.413160722569266
25,-0.0912124766548614,14.408787523345138
26,2.327224409923945,17.327224409923947
27,-0.5260450428074173,14.973954957192582
28,-1.6509229117897046,14.349077088210295
29,-2.975694221655951,13.524305778344049
30,-0.807870809795322,16.19212919020468
31,0.6954621816522262,18.195462181652225
32,-1.493095365541526,16.506904634458476
33,1.027884687933885,19.527884687933884
34,1.0143418785901794,20.01434187859018
35,-7.296400550031878,12.203599449968122
36,8.57136207335545,28.571362073355452
37,2.30051843958414,22.80051843958414
38,12.275348206025203,33.2753482060252
39,2.819622829891151,24.319622829891152
40,3.0552260024921405,25.05522600249214
41,0.0506846330361326,22.550684633036134
42,-1.9773207171122722,21.02267928288773
43,-5.239920848265574,18.260079151734427
44,5.359710386747591,29.35971038674759
45,-3.6451203907557317,20.854879609244268
46,1.3376321766489476,26.33763217664895
47,3.6557818714126067,29.155781871412607
48,-3.5300521527279463,22.469947847272053
49,3.882498916336398,30.3824989163364
50,-0.9858722817794728,26.01412771822053
51,0.795458231638602,28.2954582316386
52,0.013961276710541645,28.013961276710543
53,1.3289768436018117,29.82897684360181
54,-1.612517246408149,27.38748275359185
55,-9.546352578229286,19.953647421770714
56,4.580258698374534,34.580258698374536
57,-0.048588652481160115,30.45141134751884
58,-2.91102489407501,28.08897510592499
59,-1.5071940252612555,29.992805974738744
60,0.9173974257016251,32.91739742570162
61,-0.6354438169321286,31.864556183067872
62,2.132608404768842,35.132608404768845
63,-1.167161862962449,32.33283813703755
64,-0.09490318070599033,33.90509681929401
65,-0.7267441198123242,33.773255880187676
66,1.253104630889807,36.25310463088981
67,12.090945778072685,47.59094577807269
68,-3.264644508650259,32.73535549134974
69,-11.414978304254342,25.08502169574566
70,-0.8046761259979871,36.195323874002014
71,-1.0562486107471731,36.443751389252824
72,4.41789180073713,42.41789180073713
73,1.7250127072703463,40.225012707270345
74,9.8872931556287,48.8872931556287
75,7.110258044080035,46.610258044080034
76,-2.8005845879220974,37.199415412077904
77,-0.35190954006123804,40.148090459938764
78,1.503973520840642,42.503973520840646
79,-0.2860753052929527,41.213924694707046
80,0.5955587342745096,42.59555873427451
81,-2.3420261624306122,40.157973837569386
82,-0.1269897132610764,42.873010286738925
83,0.614320819235347,44.114320819235346
84,3.4118134262348376,47.411813426234836
85,-1.2969017974058759,43.20309820259413
86,-2.5613343478319437,42.438665652168055
87,0.02696087067726161,45.526960870677264
88,17.03092410797734,63.03092410797734
89,-3.233642402222678,43.26635759777732
90,-1.0724092305490405,45.92759076945096
91,0.04007591271187458,47.54007591271188
92,-1.1787399916360093,46.82126000836399
93,-1.4294309004637344,47.070569099536264
94,-3.3170604259237337,45.682939574076265
95,7.255489992316568,56.75548999231657
96,-0.03286184666012989,49.96713815333987
97,-0.8172980990301689,49.68270190096983
98,-2.818422714110641,48.18157728588936
99,5.447718521118423,56.947718521118425
100,-0.6020210334088797,51.39797896659112
101,-1.172533454463648,51.32746654553635
102,1.5072068204416447,54.507206820441645
103,1.2432283039267777,54.74322830392678
104,-1.1620309227985335,52.837969077201464
105,-1.2368168821994892,53.26318311780051
106,-1.3626536698849738,53.63734633011503
107,2.298211890787701,57.7982118907877
108,0.601400338465359,56.60140033846536
109,-3.062097907895572,53.43790209210443
110,-1.8863773024652828,55.113622697534716
111,2.0379638290186017,59.5379638290186
112,-2.128060256303517,55.87193974369648
113,3.540223605771,62.040223605771
114,0.7080732033936884,59.70807320339369
115,6.1245492187138195,65.62454921871382
116,-5.685509440728174,54.314490559271825
117,0.5712789002427718,61.071278900242774
118,-2.757842672610213,58.24215732738979
119,-0.22965780862689564,61.2703421913731
120,-4.749505058573138,57.250494941426865
121,-0.4518879752948466,62.048112024705155
122,-0.7079260501882421,62.29207394981176
123,-3.034578188014511,60.465421811985486
124,-5.2668194184766985,58.7331805815233
125,-3.8572634425040593,60.642736557495944
126,-3.7403398825454057,61.259660117454594
127,1.8801334019734208,67.38013340197342
128,2.538395044082297,68.53839504408229
129,0.05188428301188851,66.55188428301189
130,1.640405286213642,68.64040528621364
131,2.4663165416981534,69.96631654169815
132,0.3022605536161821,68.30226055361618
133,10.655100623648886,79.15510062364889
134,1.7757298092048766,70.77572980920488
135,1.4842182260475898,70.98421822604759
136,10.308420252349679,80.30842025234968
137,-5.473109224176702,65.0268907758233
138,-0.5037171803035371,70.49628281969646
139,-0.014292554152142622,71.48570744584785
140,0.3021642239493951,72.30216422394939
141,-0.27093475100397074,72.22906524899602
142,10.16438607838151,83.16438607838151
143,3.610823804689423,77.11082380468942
144,1.1012577904147263,75.10125779041472
145,-0.4693829295957029,74.0306170704043
146,-2.2047434143966664,72.79525658560334
147,0.33594733284600103,75.835947332846
148,-1.3967983463190476,74.60320165368096
149,-2.419600230907218,74.08039976909278
150,1.859670304972848,78.85967030497285
151,1.5818080156893801,79.08180801568938
152,1.797545110187116,79.79754511018712
153,-12.06054174420895,66.43945825579105
154,2.477256677781684,81.47725667778168
155,-3.325050520342049,76.17494947965795
156,-2.7778928035055994,77.2221071964944
157,-0.9743883050608009,79.5256116949392
158,-1.985740523311599,79.0142594766884
159,-12.394618050001265,69.10538194999873
160,-0.5974518188439512,81.40254818115605
161,-1.1489520020417716,81.35104799795823
162,-1.5538843946618133,81.44611560533819
163,-0.3930486992016729,83.10695130079833
164,-4.540140130337908,79.4598598696621
165,2.343613164724336,86.84361316472433
166,-9.539690313161497,75.4603096868385
167,0.001559672284278376,85.50155967228427
168,2.2934379837717334,88.29343798377174
169,-0.6776249684709422,85.82237503152906
170,-0.7215610321894073,86.27843896781059
171,-1.5806230071565757,85.91937699284343
172,-2.6985315425235785,85.30146845747642
173,0.3462461947875178,88.84624619478751
174,0.6982127368212064,89.6982127368212
175,1.4411157658568423,90.94111576585684
176,8.739178598714243,98.73917859871425
177,-3.000512559860448,87.49948744013955
178,0.4832913573189447,91.48329135731895
179,6.334888152299176,97.83488815229917
180,4.61769433088002,96.61769433088001
181,0.017249947677313245,92.51724994767731
182,-7.778507741385565,85.22149225861443
183,0.7068695031392906,94.20686950313929
184,0.8965929330337213,94.89659293303372
185,-0.5873327511338801,93.91266724886611
186,-1.1585549000575208,93.84144509994248
187,-0.27584431703400325,95.224155682966
188,-0.39438074673682477,95.60561925326317
189,-0.4153666806717623,96.08463331932823
190,1.138118857889553,98.13811885788955
191,0.3822297985813124,97.8822297985813
192,0.12383794070775117,98.12383794070774
193,1.0758206828545118,99.57582068285451
194,-1.1205553914705233,97.87944460852948
195,-2.3129663895167925,97.18703361048321
196,1.0586103322867553,101.05861033228676
197,0.5058933462747369,101.00589334627473
198,1.0144509281705278,102.01445092817053
199,17.259769451747182,118.75976945174719
200,2.4183723018984686,104.41837230189847
