Time,Noise,Linear_Function
1,-0.21867033284578194,2.281329667154218
2,-4.941788683259916,-1.941788683259916
3,-6.152719979730878,-2.652719979730878
4,-18.04658295896097,-14.046582958960968
5,-1.4026758885507633,3.097324111449237
6,-2.0419940634977363,2.9580059365022637
7,-2.1860428045136597,3.3139571954863403
8,8.631366749097566,14.631366749097566
9,-0.04242661024144782,6.4575733897585526
10,-0.17569265664017616,6.824307343359824
11,1.3727684791259418,8.872768479125941
12,0.629383040715456,8.629383040715457
13,1.338951922611594,9.838951922611594
14,0.15471341410625822,9.154713414106258
15,-0.04260431603493921,9.45739568396506
16,-1.0052163482594114,8.994783651740589
17,-2.7743498084598213,7.725650191540179
18,0.27658808545636737,11.276588085456368
19,-0.20408552846871408,11.295914471531287
20,0.48147015869192783,12.481470158691927
21,-0.0168262682990001,12.483173731701
22,0.7822800046205696,13.782280004620569
23,0.7160805979302854,14.216080597930285
24,-4.268778501476618,9.731221498523382
25,-1.3941640434179432,13.105835956582057
26,-3.9052637830877495,11.094736216912251
27,4.323990532513446,19.823990532513445
28,-0.1974975325643424,15.802502467435657
29,-0.8338103230508853,15.666189676949115
30,5.223606278387232,22.22360627838723
31,0.4198565602642352,17.919856560264236
32,0.20949040504399488,18.209490405043994
33,-4.44801737861036,14.05198262138964
34,0.34147257389169544,19.341472573891696
35,-4.602009372074337,14.897990627925662
36,-7.1322210816892975,12.867778918310702
37,-2.3317745994112644,18.168225400588735
38,-6.8307249807689026,14.169275019231097
39,-0.4822797682961003,21.0177202317039
40,5.852264468200725,27.852264468200726
41,-0.6298443166085643,21.870155683391435
42,-0.35560389921789404,22.644396100782107
43,-0.2848923923014007,23.2151076076986
44,0.0001349824026824579,24.00013498240268
45,-8.030963647736211,16.46903635226379
46,-4.629802637346374,20.370197362653627
47,-6.346729702107894,19.153270297892107
48,2.333378260163735,28.333378260163734
49,-2.0570339787154306,24.44296602128457
50,-0.2370849101702653,26.762915089829736
51,-2.808149519660235,24.691850480339767
52,-2.038119254542318,25.961880745457684
53,-0.19968998096916227,28.30031001903084
54,0.774841363076728,29.774841363076728
55,0.6650325470277453,30.165032547027746
56,-1.9756977329480059,28.024302267051993
57,-2.162379436402336,28.337620563597664
58,-1.9982642217382782,29.001735778261722
59,-5.43388893449851,26.066111065501488
60,1.3337106257145486,33.333710625714545
61,-8.408441896813851,24.09155810318615
62,-0.07007684294616634,32.929923157053835
63,-1.1298651206289012,32.3701348793711
64,-0.38967204200834943,33.61032795799165
65,-2.339598844072019,32.16040115592798
66,-2.1431900516652584,32.85680994833474
67,-0.15730474802103436,35.34269525197897
68,-0.1619180665376805,35.83808193346232
69,0.6207617984770655,37.12076179847706
70,3.03345647253278,40.03345647253278
71,-2.131221406340377,35.36877859365962
72,0.6609861761627925,38.660986176162794
73,0.6654450360381565,39.16544503603816
74,0.08542725442897513,39.08542725442898
75,1.931980926667589,41.43198092666759
76,-1.1186721010363199,38.88132789896368
77,-0.49422485296409085,40.00577514703591
78,-1.9135442852467832,39.086455714753214
79,4.349231148219794,45.84923114821979
80,6.055989098031843,48.055989098031844
81,1.3622127652163565,43.862212765216356
82,0.32887176071079494,43.3288717607108
83,-0.47190691484769337,43.02809308515231
84,2.345293526685525,46.34529352668552
85,29.64321135792949,74.14321135792949
86,1.7994337597493204,46.79943375974932
87,-15.337435225639846,30.162564774360156
88,0.4375089945012133,46.437508994501215
89,1.866593350524493,48.3665933505245
90,0.7860376863967397,47.78603768639674
91,-1.4021898610849604,46.09781013891504
92,0.6681419706427433,48.66814197064274
93,0.5241361365968041,49.0241361365968
94,2.926323361549692,51.92632336154969
95,-1.7314475794684863,47.76855242053151
96,-0.020842718424404785,49.979157281575596
97,-2.471383121054526,48.02861687894547
98,-3.6815964111491706,47.31840358885083
99,-6.108377388143841,45.39162261185616
100,-13.617128119802143,38.382871880197854
101,9.607118680411894,62.107118680411894
102,-1.10056795968512,51.89943204031488
103,2.958437263877623,56.45843726387762
104,-0.9445897962351462,53.05541020376485
105,5.820781785802129,60.320781785802126
106,-2.5184829365339216,52.48151706346608
107,3.9992310580523664,59.49923105805237
108,0.9406129265614208,56.94061292656142
109,4.147277660282804,60.6472776602828
110,-2.006411977398534,54.993588022601465
111,1.1057960698194902,58.60579606981949
112,-1.8400473923862841,56.15995260761372
113,0.22350989859147283,58.72350989859147
114,7.217962109952653,66.21796210995265
115,-0.579634917349042,58.92036508265096
116,14.8113368808736,74.8113368808736
117,-0.9161869013333468,59.58381309866665
118,0.7182945204290826,61.71829452042908
119,1.0289874494195195,62.52898744941952
120,-0.9335996343432099,61.06640036565679
121,4.762128936622775,67.26212893662277
122,0.7520391156143134,63.752039115614316
123,0.10878545443518205,63.60878545443518
124,0.18516231553932602,64.18516231553933
125,1.2883173962278112,65.78831739622781
126,1.3751068750356243,66.37510687503563
127,2.306556645666446,67.80655664566645
128,-0.09911712535434536,65.90088287464566
129,-2.673524293541047,63.82647570645895
130,2.093434539232015,69.09343453923202
131,0.5957773105268465,68.09577731052684
132,0.08123129983986414,68.08123129983987
133,-10.011503747446948,58.48849625255305
134,-2.2657385236023364,66.73426147639766
135,-3.940420641721152,65.55957935827885
136,-1.178388749086051,68.82161125091395
137,-1.2074075583582076,69.29259244164179
138,0.2771879689620815,71.27718796896208
139,-3.8206192242010117,67.67938077579899
140,9.323943680865955,81.32394368086595
141,-1.0866728695405485,71.41332713045945
142,0.5112755570179313,73.51127555701792
143,-0.931556527091636,72.56844347290837
144,6.26605970139225,80.26605970139225
145,1.810479525322462,76.31047952532246
146,1.1643684948063047,76.16436849480631
147,-1.6564282089480529,73.84357179105194
148,2.3504533254599247,78.35045332545992
149,1.1840163466055884,77.68401634660559
150,-7.6016805856351235,69.39831941436488
151,0.8065112859589388,78.30651128595893
152,1.5435088455583683,79.54350884555836
153,-2.436433147579903,76.0635668524201
154,5.140386547151506,84.14038654715151
155,-8.018010224619696,71.4819897753803
156,0.6610992388164194,80.66109923881642
157,-0.8230021127666405,79.67699788723336
158,-9.3805235356035,71.6194764643965
159,0.6737999666588943,82.17379996665889
160,0.6656708330331976,82.6656708330332
161,-0.30672124639676435,82.19327875360324
162,0.1671022389869704,83.16710223898697
163,-0.017158560378800446,83.4828414396212
164,0.891472476711688,84.89147247671168
165,-0.11040217628701252,84.38959782371299
166,3.9657608823622073,88.9657608823622
167,-0.41252528788832904,85.08747471211167
168,0.16989276394439784,86.1698927639444
169,-0.35205816955677954,86.14794183044322
170,4.867768157516636,91.86776815751664
171,-3.388902661339578,84.11109733866043
172,-2.4927059420077304,85.50729405799227
173,-0.9347270655315433,87.56527293446845
174,0.6193092440395195,89.61930924403951
175,6.140036794866923,95.64003679486692
176,5.984432106699941,95.98443210669994
177,-3.800456309221657,86.69954369077834
178,-13.012285541367932,77.98771445863207
179,-0.2601092797513933,91.23989072024861
180,-3.37211780287365,88.62788219712635
181,-6.778964926943501,85.7210350730565
182,2.4261645557745735,95.42616455577458
183,3.522221296665964,97.02222129666596
184,-1.745178117768887,92.25482188223111
185,5.548657324200892,100.04865732420089
186,-0.9192017157764177,94.08079828422358
187,1.254221793887345,96.75422179388734
188,3.6171365486562594,99.61713654865626
189,-2.7832411119816576,93.71675888801835
190,3.353995297131326,100.35399529713132
191,-5.659912594910477,91.84008740508952
192,3.6099200344008775,101.60992003440087
193,-2.2806336567238694,96.21936634327614
194,0.20002407293791416,99.20002407293791
195,-1.263589291304661,98.23641070869535
196,0.8224046520373794,100.82240465203738
197,0.49470889597067197,100.99470889597067
198,1.1572420596709263,102.15724205967092
199,6.334149337424477,107.83414933742448
200,1.1704035940489825,103.17040359404898
