Time,Noise,Linear_Function
1,0.17457196867482952,2.6745719686748295
2,-0.28181710249080716,2.718182897509193
3,-3.251488158636932,0.2485118413630678
4,0.5533036853383954,4.5533036853383955
5,4.472457740448864,8.972457740448863
6,3.8387749770123327,8.838774977012333
7,6.774745997747778,12.274745997747779
8,-1.6556927929595273,4.3443072070404725
9,-2.271828389658499,4.2281716103415015
10,-0.6770957320673743,6.322904267932626
11,-0.09842305222003438,7.401576947779966
12,-1.1680090177881126,6.831990982211887
13,-3.818349422914109,4.681650577085891
14,2.547411945230468,11.547411945230468
15,6.703099879198352,16.20309987919835
16,1.376252531967257,11.376252531967257
17,0.006264471615583569,10.506264471615584
18,-2.007733590075034,8.992266409924966
19,-2.469909732097096,9.030090267902903
20,-1.9640321227789725,10.035967877221028
21,0.21253354424678272,12.712533544246783
22,-0.12297151787554277,12.877028482124457
23,-2.1539491032830496,11.34605089671695
24,-2.5496847316132274,11.450315268386772
25,-3.467194200881367,11.032805799118632
26,3.348668845696715,18.348668845696714
27,-0.15473966952658547,15.345260330473415
28,10.210889951677585,26.210889951677586
29,3.3251121897528493,19.82511218975285
30,-1.267344743849812,15.732655256150188
31,1.9197932105375863,19.419793210537588
32,8.489433029872597,26.489433029872597
33,-1.5079180074819842,16.992081992518017
34,2.3231945536256364,21.323194553625637
35,-1.7266809771908014,17.773319022809197
36,3.577963052551914,23.577963052551915
37,0.22678092361613209,20.726780923616133
38,-2.2008467020359235,18.799153297964075
39,-0.022308298435361418,21.477691701564638
40,4.278119736849495,26.278119736849497
41,-0.03756633424327329,22.462433665756727
42,-3.0429735898525796,19.95702641014742
43,0.4379339027314206,23.93793390273142
44,0.663248818403227,24.663248818403225
45,0.022560140650606523,24.522560140650608
46,0.11640001448996147,25.11640001448996
47,-6.12350287841437,19.37649712158563
48,0.02156442762528302,26.021564427625282
49,2.4764335904925345,28.976433590492533
50,0.3116944816721519,27.311694481672152
51,-7.7657596566793075,19.734240343320693
52,1.1790769722015892,29.17907697220159
53,-1.5099072690148945,26.990092730985104
54,2.1235486276218594,31.123548627621858
55,-4.278061982179988,25.221938017820012
