Time,Noise,Linear_Function
1,-8.248223601816097,-5.748223601816097
2,2.3091260847584962,5.309126084758496
3,3.036069399015583,6.536069399015583
4,9.021308983057008,13.021308983057008
5,-5.804965938457889,-1.3049659384578893
6,-8.20679939096474,-3.20679939096474
7,2.139878239555981,7.639878239555982
8,-5.864506911891943,0.13549308810805716
9,-0.7560043914644784,5.7439956085355215
10,4.353341322439195,11.353341322439196
11,0.8643382237403796,8.36433822374038
12,4.9108440245795375,12.910844024579538
13,0.09387884735220778,8.593878847352208
14,0.0263215069626013,9.026321506962601
15,1.0605429140542755,10.560542914054276
16,-2.2791028169262257,7.720897183073774
17,-0.48247596499894,10.01752403500106
18,-1.3629391588295503,9.637060841170449
19,0.7232991849024606,12.22329918490246
20,-0.17359181769300214,11.826408182306999
21,-4.893368131149636,7.606631868850364
22,4.224906316432448,17.22490631643245
23,0.20262004391855623,13.702620043918555
24,1.4991553260579382,15.499155326057938
25,-1.1368922394190517,13.363107760580949
26,0.9992958516786454,15.999295851678646
27,-1.2519589724588192,14.24804102754118
28,3.153688381305371,19.153688381305372
29,-2.6125946512114737,13.887405348788526
30,3.5594075309076167,20.559407530907617
31,-0.2674927807556325,17.23250721924437
32,0.049011366597253435,18.049011366597252
33,0.7786003843872972,19.278600384387296
34,3.8249090149365914,22.82490901493659
35,2.1905648116908925,21.69056481169089
36,-3.402060155821835,16.597939844178164
37,0.6939489615840636,21.193948961584063
38,-11.56960899847754,9.43039100152246
39,3.7997257692228317,25.29972576922283
40,0.0464315807600909,22.046431580760093
41,2.717873770472499,25.2178737704725
42,-1.1659843696471,21.8340156303529
43,-3.212671992091267,20.287328007908734
44,-5.169735182927445,18.830264817072553
45,-3.3021043248407334,21.197895675159266
46,3.020452385972766,28.020452385972767
47,-0.02909977254119875,25.470900227458802
48,-1.875568020793969,24.12443197920603
49,0.49615429370306113,26.99615429370306
50,-1.2097935048829227,25.790206495117076
51,2.2228487824379406,29.72284878243794
52,3.063347595195206,31.063347595195207
53,-1.751392713793559,26.74860728620644
54,-0.11809967810828735,28.881900321891713
55,-1.053862725436757,28.44613727456324
56,1.2142767680716509,31.214276768071652
57,-2.2787261268982566,28.221273873101744
58,-0.005397781097098411,30.9946022189029
59,-1.5436281415344937,29.956371858465506
60,-0.4399824065061976,31.560017593493804
61,-0.6843711792379042,31.815628820762097
62,2.053944379802829,35.05394437980283
63,0.3079868735648429,33.80798687356484
64,-5.394808616819999,28.60519138318
65,-3.166588708270621,31.33341129172938
66,0.19108534921996626,35.19108534921997
67,-4.31159346627459,31.18840653372541
68,-0.05706128813251628,35.942938711867484
69,3.5805621803593093,40.08056218035931
70,-10.631340254241657,26.368659745758343
71,-0.38092860660797584,37.119071393392026
72,0.5402014821389185,38.54020148213892
73,1.8822244297243937,40.382224429724396
74,-0.02427475542997319,38.97572524457003
75,-8.085295348817064,31.414704651182937
76,3.934810484324477,43.93481048432448
77,1.2073514091498194,41.70735140914982
78,0.185429345228572,41.18542934522857
79,-3.310498577277868,38.18950142272213
80,1.9711072459030445,43.97110724590304
81,0.27187295392592803,42.77187295392593
82,-0.25885235196349077,42.74114764803651
83,4.331568384289526,47.831568384289525
84,-1.2652763062338983,42.7347236937661
85,-5.279615791599907,39.22038420840009
86,-0.001318399462950065,44.99868160053705
87,-1.283379712662477,44.21662028733752
88,0.5339037706323636,46.533903770632364
89,-0.006815802165667555,46.49318419783433
90,3.0587044397794196,50.05870443977942
91,-0.7333610185479141,46.76663898145208
92,0.0036697630416276565,48.00366976304163
93,3.6425858813771432,52.142585881377144
94,-1.2962888222280329,47.703711177771964
95,0.5134740085734308,50.01347400857343
96,8.147212848825577,58.147212848825575
97,0.3254790853060039,50.82547908530601
98,-1.1751080746625162,49.82489192533748
99,-4.051770898964099,47.4482291010359
100,-0.044771262848581614,51.955228737151415
101,0.11207631367611941,52.61207631367612
102,0.32455104553079855,53.3245510455308
103,0.3262524413571255,53.82625244135713
104,-0.9715145462025572,53.028485453797444
105,0.03000899249438463,54.53000899249439
106,-4.620638369589395,50.37936163041061
107,0.06741728198927611,55.56741728198928
108,1.9912986333913698,57.99129863339137
109,-6.354880733096043,50.145119266903954
110,2.8233758407896135,59.823375840789616
111,0.3742009017651582,57.87420090176516
112,-1.4629145935489147,56.537085406451084
113,0.3596292266364151,58.859629226636415
114,6.7784716552583895,65.77847165525839
115,-0.5690094191785708,58.93099058082143
116,-2.875417043488609,57.12458295651139
117,-7.461846189654848,53.03815381034515
118,0.8596005983330598,61.85960059833306
119,3.25716317941272,64.75716317941271
120,3.4879591630302635,65.48795916303027
121,-0.20716570723552807,62.292834292764475
122,0.2771572859686119,63.27715728596861
123,13.42912357315586,76.92912357315586
124,1.7656582157074259,65.76565821570743
125,-4.421953662847494,60.07804633715251
126,2.331107784588511,67.33110778458851
127,-0.7616191443394477,64.73838085566055
128,-0.2072181836615899,65.7927818163384
129,-0.6068891099468534,65.89311089005315
130,-1.163536872790428,65.83646312720957
131,-0.0432892971014768,67.45671070289852
132,2.062090401013495,70.06209040101349
133,-3.146443082450111,65.3535569175499
134,-1.0857749648004376,67.91422503519956
135,0.24635037397227402,69.74635037397228
